Date,Actual_Close,Actual_Next_Close,Predicted_Next_Close,Prediction_Error_Absolute,Prediction_Error_Percentage,Actual_Direction,Predicted_Direction,Direction_Correct
2024-02-15,53454.01944863574,53683.32518089789,53611.78,71.54393089788937,0.13327030443216065,1,1,1
2024-02-16,53683.32518089789,54117.77150542718,53887.336,230.435567927183,0.42580387461829217,1,1,1
2024-02-20,54117.77150542718,53854.20324914721,54092.375,238.17175085278723,0.44225285397116837,0,0,1
2024-02-21,53854.20324914721,53855.93515792207,53934.47,78.53359207793255,0.1458216106500575,1,1,1
2024-02-22,53855.93515792207,54316.58595617959,54204.832,111.75392492958781,0.20574548816405053,1,1,1
2024-02-23,54316.58595617959,54053.67634594623,54005.73,47.94587719623087,0.08870049261658886,0,0,1
2024-02-26,54053.67634594623,54180.74762038923,54147.84,32.90777663922927,0.06073702945148261,1,1,1
2024-02-27,54180.74762038923,54216.98814835807,54273.85,56.86341414193157,0.1048811748567292,1,1,1
2024-02-28,54216.98814835807,54531.80613518747,54464.785,67.02097893747123,0.12290254749920143,1,1,1
2024-02-29,54531.80613518747,55629.05638847312,55001.113,627.9431072231164,1.1288041681635144,1,1,1
2024-03-01,55629.05638847312,56406.29269283823,56004.668,401.6247240882294,0.7120211325982477,1,1,1
2024-03-04,56406.29269283823,56871.31119646099,57195.21,323.8997410390075,0.5695309888673065,1,1,1
2024-03-05,56871.31119646099,57301.37461609513,57522.48,221.10585265487316,0.3858648315790451,1,1,1
2024-03-06,57301.37461609513,57460.97701909957,57574.32,113.34329340043041,0.19725263871297558,1,1,1
2024-03-07,57460.97701909957,57962.703745825485,57692.027,270.6764020754854,0.46698374054881747,1,1,1
2024-03-08,57962.703745825485,58066.32333374069,57874.566,191.75692749069276,0.33023776344259814,1,0,0
2024-03-11,58066.32333374069,57496.538673668496,57669.477,172.9378888315041,0.3007796518205085,0,0,1
2024-03-12,57496.538673668496,57935.47320722679,57803.258,132.21539472678705,0.22821146942887954,1,1,1
2024-03-13,57935.47320722679,57602.45758228056,57590.68,11.77789478055638,0.020446861600883243,0,0,1
2024-03-14,57602.45758228056,57543.9498465712,57559.43,15.479840928797785,0.026900900911514616,0,0,1
2024-03-15,57543.9498465712,57581.35817729091,57560.332,21.026146040909225,0.03651554375666251,1,1,1
2024-03-18,57581.35817729091,57446.56441704076,57497.562,50.99808295923867,0.08877481791428204,0,0,1
2024-03-19,57446.56441704076,57613.23100565129,57756.203,142.97211934871302,0.24815848174647392,1,1,1
2024-03-20,57613.23100565129,58275.9155513129,58038.496,237.4194575629008,0.4074057958880956,1,1,1
2024-03-21,58275.9155513129,57746.38511918045,57937.848,191.4625370695503,0.33155761468773925,0,0,1
2024-03-22,57746.38511918045,58449.85141132972,58250.855,198.99594257972058,0.34045585707194437,1,1,1
2024-03-25,58449.85141132972,58348.10598100868,58467.227,119.12058149131917,0.2041550098131564,0,1,0
2024-03-26,58348.10598100868,58699.75737089909,58865.57,165.81294160091056,0.28247636621938366,1,1,1
2024-03-27,58699.75737089909,59431.79256474938,59461.41,29.61759150061698,0.04983459226532565,1,1,1
2024-03-28,59431.79256474938,59943.57970960274,59739.875,203.70470960273815,0.33982740201634204,1,1,1
2024-04-01,59943.57970960274,60632.87699000515,60634.625,1.7480099948516,0.002882940875689843,1,1,1
2024-04-02,60632.87699000515,61484.743260167575,61383.363,101.3799789175755,0.1648863987096678,1,1,1
2024-04-03,61484.743260167575,61351.60105627888,61299.832,51.769025028879696,0.08438088678629768,0,0,1
2024-04-04,61351.60105627888,62418.845666414105,62333.3,85.54488516410493,0.13704977118814987,1,1,1
2024-04-05,62418.845666414105,62444.18999347405,62361.715,82.47514972405042,0.1320781801039773,1,0,0
2024-04-08,62444.18999347405,62739.708700266514,62487.96,251.74776276651392,0.40125746195159573,1,1,1
2024-04-09,62739.708700266514,62333.65184963349,62490.094,156.4419003665098,0.25097502829433477,0,0,1
2024-04-10,62333.65184963349,63150.56797377078,62339.18,811.3882862707833,1.2848471712998506,1,1,1
2024-04-11,63150.56797377078,63140.082303606,62244.62,895.4612098560028,1.418213561316283,0,0,1
2024-04-12,63140.082303606,63596.47313513541,62281.15,1315.324697635413,2.0682352853758017,1,0,0
2024-04-15,63596.47313513541,64187.7248261864,62062.336,2125.3888886864006,3.3112077027838733,1,0,0
2024-04-16,64187.7248261864,63798.081128445454,62173.64,1624.440503445454,2.546221570794501,0,0,1
2024-04-17,63798.081128445454,64028.30307321125,62346.434,1681.869479461253,2.6267594153450693,1,0,0
2024-04-18,64028.30307321125,64421.83834885855,62301.652,2120.186005108553,3.291098266440761,1,0,0
2024-04-19,64421.83834885855,62523.94004012181,62406.91,117.02988387180812,0.18717611813444526,0,0,1
2024-04-22,62523.94004012181,62403.97329302781,61951.02,452.95376177781145,0.7258412211204802,0,0,1
2024-04-23,62403.97329302781,62241.28493986278,61982.977,258.30837736278045,0.4150113186325711,0,0,1
2024-04-24,62241.28493986278,62426.11815007437,62006.766,419.3525250743696,0.6717581318547357,1,0,0
2024-04-25,62426.11815007437,62530.969234525575,61240.39,1290.5786095255753,2.0639030952569994,1,0,0
2024-04-26,62530.969234525575,62890.63527541164,60687.574,2203.061056661638,3.503003343842782,1,0,0
2024-04-29,62890.63527541164,61478.60928103753,59675.727,1802.8827185375267,2.932536600325486,0,0,1
2024-04-30,61478.60928103753,61741.636873379466,59151.07,2590.566560879466,4.195817752924551,1,0,0
2024-05-01,61741.636873379466,61654.84263723851,59312.324,2342.5184184885075,3.7994070186364644,0,0,1
2024-05-02,61654.84263723851,61649.40748033873,59119.17,2530.2356053387266,4.104233452926001,0,0,1
2024-05-03,61649.40748033873,62235.810810099865,59151.19,3084.619403849865,4.956341636267847,1,0,0
2024-05-06,62235.810810099865,62133.319218541445,58681.918,3451.4012497914446,5.554831599534921,0,0,1
2024-05-07,62133.319218541445,62088.22722603248,58863.293,3224.9342572824826,5.194115537462673,0,0,1
2024-05-08,62088.22722603248,62580.49807213376,58652.82,3927.6777596337633,6.276200862298192,1,0,0
2024-05-09,62580.49807213376,63521.33375766202,58655.926,4865.407976412018,7.659486488388079,1,0,0
2024-05-10,63521.33375766202,62733.27643634429,58929.35,3803.924873844291,6.063647700123155,0,0,1
2024-05-13,62733.27643634429,63183.23789850005,58770.008,4413.230086000047,6.984811530377135,1,0,0
2024-05-14,63183.23789850005,64145.32201473747,58850.277,5295.044670987467,8.254763566033581,1,0,0
2024-05-15,64145.32201473747,63820.5607767275,58901.26,4919.2990579775,7.708016034499257,0,0,1
2024-05-16,63820.5607767275,64734.42612564231,58970.7,5763.726906892312,8.903650270577144,1,0,0
2024-05-17,64734.42612564231,65183.97804659666,58891.855,6292.122577846661,9.652866803171706,1,0,0
2024-05-20,65183.97804659666,64868.61216243136,58968.438,5900.17466243136,9.09557714547259,0,0,1
2024-05-21,64868.61216243136,63999.43739024901,58923.45,5075.9881714990115,7.931301240270577,0,0,1
2024-05-22,63999.43739024901,62510.26978430672,58846.85,3663.4182218067217,5.860506176740941,0,0,1
2024-05-23,62510.26978430672,62457.817458481775,58525.51,3932.3057397317752,6.2959384425268095,0,0,1
2024-05-24,62457.817458481775,62959.1175347,58561.902,4397.215190950003,6.984238920640004,1,0,0
2024-05-28,62959.1175347,62606.56025507437,58504.566,4101.9938488243715,6.552019200722496,0,0,1
2024-05-29,62606.56025507437,62795.956454495485,58866.39,3929.5658294954846,6.257673346122228,1,0,0
2024-05-30,62795.956454495485,62226.51944432342,58791.746,3434.7733505734213,5.5197902457756,0,0,1
2024-05-31,62226.51944432342,62959.40871074704,58560.05,4399.3579294970405,6.987609984885515,1,0,0
2024-06-03,62959.40871074704,62126.07700685694,58567.81,3558.26841310694,5.727495738567573,0,0,1
2024-06-04,62126.07700685694,63295.81257401651,58596.62,4699.191480266512,7.424174347665412,1,0,0
2024-06-05,63295.81257401651,63541.93508561708,58766.445,4775.489773117079,7.5154931411555745,1,0,0
2024-06-06,63541.93508561708,61865.16845406845,58833.023,3032.145016568451,4.9012151624862295,0,0,1
2024-06-07,61865.16845406845,61972.70065621944,58586.477,3386.2240937194365,5.464057654198103,1,0,0
2024-06-10,61972.70065621944,61968.96112196134,58584.684,3384.2775282113435,5.4612461899284295,0,0,1
2024-06-11,61968.96112196134,62784.66235846985,58599.973,4184.689702219846,6.665146462566457,1,0,0
2024-06-12,62784.66235846985,61776.243877821726,58575.035,3201.2087215717256,5.181941342861395,0,0,1
2024-06-13,61776.243877821726,62605.03368428025,58593.547,4011.48680928025,6.4076106555749845,1,0,0
2024-06-14,62605.03368428025,62116.908570022206,58518.195,3598.713257522206,5.7934519607740995,0,0,1
2024-06-17,62116.908570022206,62569.18903581267,58590.414,3978.7749733126693,6.3590003876114505,1,0,0
2024-06-18,62569.18903581267,63128.90026776887,58557.96,4570.9393302688695,7.240644634835515,1,0,0
2024-06-20,63128.90026776887,62261.44453871108,58669.92,3591.5226637110827,5.768453800454392,0,0,1
2024-06-21,62261.44453871108,62597.70451128473,58708.66,3889.0443550347336,6.212758735160393,1,0,0
2024-06-24,62597.70451128473,62161.66122144071,58627.68,3533.981533940707,5.685146542901224,0,0,1
2024-06-25,62161.66122144071,61660.89970118553,58584.523,3076.3762636855317,4.989184845816292,0,0,1
2024-06-26,61660.89970118553,62463.318072441725,58477.09,3986.2282286917252,6.38171066107744,1,0,0
2024-06-27,62463.318072441725,62452.39097411362,58670.92,3781.469099113623,6.054962892743424,0,0,1
2024-06-28,62452.39097411362,62387.30258338341,58654.875,3732.427583383411,5.982671839986758,0,0,1
2024-07-01,62387.30258338341,62319.12266334838,58569.28,3749.841413348382,6.017160147785214,0,0,1
2024-07-02,62319.12266334838,63335.03897676309,58593.746,4741.292883013091,7.486050312138621,1,0,0
2024-07-03,63335.03897676309,64116.30074434484,58730.32,5385.980431844837,8.400329353561292,1,0,0
2024-07-05,64116.30074434484,63206.272877334384,59021.7,4184.573658584384,6.620503738142361,0,0,1
2024-07-08,63206.272877334384,63326.77833088231,58791.32,4535.458018382313,7.161990769030681,1,0,0
2024-07-09,63326.77833088231,63678.43788652029,58724.125,4954.312886520289,7.780204808650053,1,0,0
2024-07-10,63678.43788652029,64829.6031592054,58812.57,6017.032846705399,9.281304455819452,1,0,0
2024-07-11,64829.6031592054,64820.29754760928,59062.656,5757.641297609283,8.882466627649164,0,0,1
2024-07-12,64820.29754760928,65060.67872148831,59059.887,6000.792002738308,9.223377500297056,1,0,0
2024-07-15,65060.67872148831,66174.62772539526,59091.12,7083.506631645258,10.704263665886678,1,0,0
2024-07-16,66174.62772539526,65924.6143160599,59017.344,6907.270566059902,10.477528974147098,0,0,1
2024-07-17,65924.6143160599,65877.54633705599,58972.258,6905.288524555988,10.482006250241561,0,0,1
2024-07-18,65877.54633705599,64443.53140570532,58947.367,5496.164218205318,8.528651516013493,0,0,1
2024-07-19,64443.53140570532,64392.44109222612,58611.043,5781.398123476123,8.978380110168073,0,0,1
2024-07-22,64392.44109222612,64686.02342001488,58784.766,5901.257795014877,9.12292560743336,1,0,0
2024-07-23,64686.02342001488,64947.60426343609,58832.438,6115.166763436093,9.415538621920781,1,0,0
2024-07-24,64947.60426343609,63322.54940128134,58796.195,4526.354088781343,7.148092001314388,0,0,1
2024-07-25,63322.54940128134,64074.98897893319,58447.75,5627.238978933186,8.782270693457834,1,0,0
2024-07-26,64074.98897893319,63994.80696376031,58541.016,5453.791338760311,8.522240471556925,0,0,1
2024-07-29,63994.80696376031,64758.021204174176,58766.57,5991.450891674176,9.252059868821283,1,0,0
2024-07-30,64758.021204174176,65327.963480067614,58889.473,6438.490823817614,9.855642944972683,1,0,0
2024-07-31,65327.963480067614,65540.20804935851,58946.44,6593.766643108509,10.06064344217938,1,0,0
2024-08-01,65540.20804935851,65310.24390594527,59021.72,6288.525155945274,9.62869647983786,0,0,1
2024-08-02,65310.24390594527,64657.42167267961,58856.59,5800.831828929608,8.971641118471469,0,0,1
2024-08-05,64657.42167267961,64523.53382634282,58743.32,5780.21351384282,8.958302763453032,0,0,1
2024-08-06,64523.53382634282,64509.30738679967,58659.85,5849.455824299672,9.067615296543437,0,0,1
2024-08-07,64509.30738679967,65370.59307451008,58624.05,6746.542293260078,10.320454467301985,1,0,0
2024-08-08,65370.59307451008,65674.21788760186,58721.72,6952.499137601859,10.586344780688082,1,0,0
2024-08-09,65674.21788760186,66461.37252250225,59017.09,7444.28267875225,11.20091625587749,1,0,0
2024-08-12,66461.37252250225,66530.00843888115,58943.535,7586.473282631152,11.403084804356498,1,0,0
2024-08-13,66530.00843888115,65787.42085821288,59032.312,6755.108358212878,10.268085099082544,0,0,1
2024-08-14,65787.42085821288,66227.4792590783,58869.684,7357.795665328304,11.109883310740255,1,0,0
2024-08-15,66227.4792590783,67437.23217148683,58991.05,8446.18139023683,12.524507780448268,1,0,0
2024-08-16,67437.23217148683,67476.54278363632,58995.34,8481.202939886323,12.569113042855973,1,0,0
2024-08-19,67476.54278363632,67723.72629844403,59040.715,8683.011454694031,12.821225188392397,1,0,0
2024-08-20,67723.72629844403,67565.51667101507,59062.07,8503.446358515066,12.585482621141503,0,0,1
2024-08-21,67565.51667101507,66857.94377371219,59072.195,7785.748461212192,11.645210758446122,0,0,1
2024-08-22,66857.94377371219,67695.51455977821,58974.23,8721.28409102821,12.883104807966147,1,0,0
2024-08-23,67695.51455977821,67843.86001729986,59022.727,8821.133454799856,13.002110216828036,1,0,0
2024-08-26,67843.86001729986,67854.59525687827,59162.625,8691.970256878267,12.809700247968367,1,0,0
2024-08-27,67854.59525687827,67480.53402661209,59179.527,8301.006682862091,12.301335196292976,0,0,1
2024-08-28,67480.53402661209,68163.13117177314,59207.46,8955.670234273144,13.138583982746605,1,0,0
2024-08-29,68163.13117177314,67265.02456197975,59065.36,8199.66518697975,12.190087256155484,0,0,1
2024-08-30,67265.02456197975,67185.59991589394,58953.09,8232.510072143938,12.253384776573816,0,0,1
2024-09-03,67185.59991589394,67298.48128032053,58994.938,8303.543780320528,12.33838211851098,1,0,0
2024-09-04,67298.48128032053,67810.3091356248,59012.285,8798.023979374804,12.974463752669543,1,0,0
2024-09-05,67810.3091356248,67327.87462049359,59122.855,8205.019151743589,12.186659979975225,0,0,1
2024-09-06,67327.87462049359,67551.18326631261,58770.625,8780.558266312612,12.99837818043289,1,0,0
2024-09-09,67551.18326631261,67833.3260412046,58884.695,8948.630728704593,13.192086030499004,1,0,0
2024-09-10,67833.3260412046,67828.81458269797,58969.074,8859.740363947974,13.061912431251526,0,0,1
2024-09-11,67828.81458269797,68893.23566258373,59098.484,9794.751287583727,14.217290265702104,1,0,0
2024-09-12,68893.23566258373,69658.09727699582,59051.55,10606.546495745817,15.22658084324185,1,0,0
2024-09-13,69658.09727699582,69592.329131939,59119.152,10473.176788188997,15.049326439891194,0,0,1
2024-09-16,69592.329131939,69157.46222378794,59006.188,10151.274723787938,14.678495128897639,0,0,1
2024-09-17,69157.46222378794,69236.33556549753,59116.484,10119.851190497531,14.616387634963953,1,0,0
2024-09-18,69236.33556549753,69636.62963397354,59044.16,10592.469477723542,15.211059945606278,1,0,0
2024-09-19,69636.62963397354,70430.11512977006,59128.87,11301.244036020056,16.04603941821918,1,0,0
2024-09-20,70430.11512977006,70499.79207449596,58974.848,11524.944418245956,16.34748710473889,1,0,0
2024-09-23,70499.79207449596,71224.58079691094,58848.207,12376.373765660945,17.37654841514731,1,0,0
2024-09-24,71224.58079691094,71446.33694486438,60718.35,10727.985382364379,15.015444935467073,1,0,0
2024-09-25,71446.33694486438,71782.32103832516,61430.99,10351.332757075157,14.42044866666891,1,0,0
2024-09-26,71782.32103832516,71088.10133747775,61369.562,9718.538837477754,13.671118871695235,0,0,1
2024-09-27,71088.10133747775,70951.81417196973,61279.69,9672.12276571973,13.631959772412424,0,0,1
2024-09-30,70951.81417196973,71886.67863592482,61102.008,10784.670823424822,15.00232174871307,1,0,0
2024-10-01,71886.67863592482,71380.39510037497,61112.184,10268.211506624968,14.385198473874835,0,0,1
2024-10-02,71380.39510037497,71690.62886970864,61225.055,10465.574182208642,14.598245750122926,1,0,0
2024-10-03,71690.62886970864,71462.1309061333,61344.543,10117.587937383301,14.157971234685013,0,0,1
2024-10-04,71462.1309061333,71450.76898486134,61334.758,10116.011172361337,14.158015814363972,0,0,1
2024-10-07,71450.76898486134,70592.15038370893,60628.16,9963.990227458926,14.114869958343682,0,0,1
2024-10-08,70592.15038370893,70307.71512628788,59405.77,10901.945595037876,15.506044500885318,0,0,1
2024-10-09,70307.71512628788,70724.87045876702,59410.93,11313.940771267022,15.997117701138967,1,0,0
2024-10-10,70724.87045876702,71726.67446841604,59342.21,12384.463530916037,17.2661894932399,1,0,0
2024-10-11,71726.67446841604,71651.41757200476,59459.918,12191.499603254764,17.015015217253925,0,0,1
2024-10-14,71651.41757200476,71916.93433274882,59587.258,12329.676520248817,17.144329961565465,1,0,0
2024-10-15,71916.93433274882,72264.03505256794,59536.383,12727.652240067939,17.612706280253104,1,0,0
2024-10-16,72264.03505256794,72708.83415812254,59301.273,13407.56072062254,18.44007110809208,1,0,0
2024-10-17,72708.83415812254,73334.82400705745,59141.656,14193.167757057454,19.353926254314814,1,0,0
2024-10-18,73334.82400705745,73601.89794797728,59370.816,14231.081541727282,19.335210012907524,1,0,0
2024-10-21,73601.89794797728,74176.43385438445,59561.812,14614.62135438445,19.702512772553035,1,0,0
2024-10-22,74176.43385438445,73380.09247719501,60580.62,12799.471383445009,17.442702715893706,0,0,1
2024-10-23,73380.09247719501,73919.85878628556,60634.863,13284.995505035564,17.97216028705448,1,0,0
2024-10-24,73919.85878628556,74094.54749437766,61133.21,12961.336556877664,17.492969449420254,1,0,0
2024-10-25,74094.54749437766,74166.422574386,61146.805,13019.617886886,17.554598745581718,1,0,0
2024-10-28,74166.422574386,74856.64080126213,61111.113,13745.527520012125,18.36246907806791,1,0,0
2024-10-29,74856.64080126213,75388.041121706,61196.07,14191.970809206003,18.825228243156722,1,0,0
2024-10-30,75388.041121706,74030.69381753069,61336.97,12693.725067530686,17.1465704466014,0,0,1
2024-10-31,74030.69381753069,74040.91502510126,61435.6,12605.313462601262,17.024794275337932,1,0,0
2024-11-01,74040.91502510126,74010.35841768613,61520.38,12489.979511436133,16.87598841360485,0,0,1
2024-11-04,74010.35841768613,74140.61498865306,60808.875,13331.739988653062,17.98169598497859,1,0,0
2024-11-05,74140.61498865306,72142.62835640031,59495.58,12647.05023140031,17.530620271999414,0,0,1
2024-11-06,72142.62835640031,73092.6080765935,59068.45,14024.158857843504,19.186836024714886,1,0,0
2024-11-07,73092.6080765935,72845.05266361663,59206.086,13638.966726116632,18.723257417492107,0,0,1
2024-11-08,72845.05266361663,70841.15272295424,59117.438,11723.71522295424,16.549300473417443,0,0,1
2024-11-11,70841.15272295424,70548.67224613667,58630.31,11918.363652386673,16.89381709524567,0,0,1
2024-11-12,70548.67224613667,70026.70487787602,58598.777,11427.927534126022,16.319384946151477,0,0,1
2024-11-13,70026.70487787602,69707.68475085897,58473.52,11234.16521960897,16.116107226571653,0,0,1
2024-11-14,69707.68475085897,69681.7361030713,58569.312,11112.423603071293,15.947397732217958,0,0,1
2024-11-15,69681.7361030713,70904.28300280297,58543.7,12360.583784052971,17.432774524444927,1,0,0
2024-11-18,70904.28300280297,71285.69747024226,58459.906,12825.79122024226,17.992096136249913,1,0,0
2024-11-19,71285.69747024226,71857.47016186878,58500.51,13356.958443118783,18.588127877352775,1,0,0
2024-11-20,71857.47016186878,72493.53429484842,58430.69,14062.842888598418,19.398754696386433,1,0,0
2024-11-21,72493.53429484842,73610.68601126845,58694.973,14915.713355018452,20.262972895993837,1,0,0
2024-11-22,73610.68601126845,71037.75649181714,59043.4,11994.358054317141,16.884483191271354,0,0,1
2024-11-25,71037.75649181714,71083.49178739145,58500.758,12582.733974891453,17.701344796800395,1,0,0
2024-11-26,71083.49178739145,71582.60571629665,58659.344,12923.261966296646,18.053634450686822,1,0,0
2024-11-27,71582.60571629665,72159.47325113018,58657.32,13502.152938630185,18.71154587234838,1,0,0
2024-11-29,72159.47325113018,71631.61545715063,58644.137,12987.478738400634,18.130930952087244,0,0,1
2024-12-02,71631.61545715063,72051.17364180497,58612.008,13439.16582930497,18.652251101580116,1,0,0
2024-12-03,72051.17364180497,72253.01873036858,58634.062,13618.956230368582,18.848978865770786,1,0,0
2024-12-04,72253.01873036858,71532.65142241183,58837.953,12694.69829741183,17.74671851941792,0,0,1
2024-12-05,71532.65142241183,71839.77653376147,58741.562,13098.21403376147,18.232537273561668,1,0,0
2024-12-06,71839.77653376147,72540.57723468119,58732.51,13808.065515931186,19.034954010994053,1,0,0
2024-12-09,72540.57723468119,73587.94000685435,58769.113,14818.826725604347,20.13757515732068,1,0,0
2024-12-10,73587.94000685435,74598.91006331469,58925.07,15673.839750814688,21.01081602601399,1,0,0
2024-12-11,74598.91006331469,73320.89000453956,58995.95,14324.940785789557,19.53732529010852,0,0,1
2024-12-12,73320.89000453956,72446.21696168787,58976.65,13469.568524187867,18.592507778992868,0,0,1
2024-12-13,72446.21696168787,72289.030947521,58750.492,13538.538760020994,18.728344511699767,0,0,1
2024-12-16,72289.030947521,72196.20311217303,58671.21,13524.992174673025,18.733661316868577,0,0,1
2024-12-17,72196.20311217303,71978.91326686645,58649.9,13329.014829366453,18.51794397054631,0,0,1
2024-12-18,71978.91326686645,70977.91611333021,58768.96,12208.955175830211,17.201061744805543,0,0,1
2024-12-19,70977.91611333021,72073.60313710356,58563.05,13510.552355853564,18.745493173350617,1,0,0
2024-12-20,72073.60313710356,71343.09398185812,58593.44,12749.652575608125,17.87089942980359,0,0,1
2024-12-23,71343.09398185812,71683.02084615458,58623.734,13059.286471154584,18.21810286034443,1,0,0
2024-12-24,71683.02084615458,72464.20785111359,58545.96,13918.246913613591,19.20706418568778,1,0,0
2024-12-26,72464.20785111359,71742.72864912443,58659.383,13083.34583662443,18.23647648058073,0,0,1
2024-12-27,71742.72864912443,71543.27746219466,58698.633,12844.64464969466,17.953670988140157,0,0,1
2024-12-30,71543.27746219466,72516.04740640329,58645.08,13870.96928140329,19.128137533015156,1,0,0
2024-12-31,72516.04740640329,73334.43310337927,58643.082,14691.35107212927,20.033360115321173,1,0,0
2025-01-02,73334.43310337927,72966.62804594624,58892.05,14074.577264696243,19.289060823577657,0,0,1
2025-01-03,72966.62804594624,72746.38323090758,58815.1,13931.28166840758,19.15048013340769,0,0,1
2025-01-06,72746.38323090758,73184.07483509302,58777.617,14406.457647593023,19.685235729296778,1,0,0
2025-01-07,73184.07483509302,73506.71100277812,58799.65,14707.062565278116,20.007782098592706,1,0,0
2025-01-08,73506.71100277812,74126.29702246832,58869.297,15257.000147468323,20.582439377544777,1,0,0
2025-01-09,74126.29702246832,74819.38965761809,59074.99,15744.401376368085,21.04321012028597,1,0,0
2025-01-10,74819.38965761809,74082.91650028477,59027.812,15055.104000284773,20.321964511517173,0,0,1
2025-01-13,74082.91650028477,74591.97373280201,58882.58,15709.395607802013,21.060436963466174,1,0,0
2025-01-14,74591.97373280201,75466.57084958757,59050.523,16416.047412087573,21.752740620487977,1,0,0
2025-01-15,75466.57084958757,76317.5418668838,59005.973,17311.569210633796,22.683604302703237,1,0,0
2025-01-16,76317.5418668838,76413.68566207164,59133.156,17280.529412071643,22.614443031176716,1,0,0
2025-01-17,76413.68566207164,76361.74429577617,59169.152,17192.591952026167,22.514666356275402,0,0,1
2025-01-21,76361.74429577617,76925.25153956003,59187.8,17737.450758310035,23.058034134848775,1,0,0
2025-01-22,76925.25153956003,76818.65694630479,60851.0,15967.656946304793,20.786170418816315,0,0,1
2025-01-23,76818.65694630479,77184.41750482497,60745.203,16439.214379824974,21.29861818131532,1,0,0
2025-01-24,77184.41750482497,75869.56340521378,61205.71,14663.852467713776,19.327714315944082,0,0,1
2025-01-27,75869.56340521378,76917.69387906033,61309.36,15608.33450406033,20.292254898595527,1,0,0
2025-01-28,76917.69387906033,77085.08999849438,61257.69,15827.398592244383,20.53237350122251,1,0,0
2025-01-29,77085.08999849438,78636.3599588512,61276.434,17359.9263651012,22.076207970696117,1,0,0
2025-01-30,78636.3599588512,78349.66424923648,61373.957,16975.707217986477,21.666598549784986,0,0,1
2025-01-31,78349.66424923648,78861.07914759108,62005.992,16855.08696009108,21.373137601308038,1,0,0
2025-02-03,78861.07914759108,79758.15758151117,61977.26,17780.895862761172,22.29351379461025,1,0,0
2025-02-04,79758.15758151117,80442.06602430854,62132.42,18309.644149308544,22.761280327851857,1,0,0
2025-02-05,80442.06602430854,80192.38100682742,61992.938,18199.443506827418,22.694728948474484,0,0,1
2025-02-06,80192.38100682742,80744.01005775464,62184.52,18559.49052650464,22.985594241887902,1,0,0
2025-02-07,80744.01005775464,81997.08099596664,62167.516,19829.565370966637,24.183257660040404,1,0,0
2025-02-10,81997.08099596664,81924.89517640653,62187.625,19737.270176406528,24.091907757595333,0,0,1
2025-02-11,81924.89517640653,81191.4986737182,62254.008,18937.490861218204,23.32447506274237,0,0,1
2025-02-12,81191.4986737182,81722.2561187937,62050.508,19671.748306293695,24.071469928214302,1,0,0
2025-02-13,81722.2561187937,80429.63304270587,62129.953,18299.67991770587,22.752410057608067,0,0,1
2025-02-14,80429.63304270587,81863.36661633568,62145.984,19717.382241335683,24.085721191682723,1,0,0
2025-02-18,81863.36661633568,81553.09552040137,62012.92,19540.173645401374,23.960063711515637,0,0,1
2025-02-19,81553.09552040137,82114.9486539275,62016.047,20098.901778927495,24.476544293578122,1,0,0
2025-02-20,82114.9486539275,81649.73395866077,61969.633,19680.10114616077,24.103080551523657,0,0,1
2025-02-21,81649.73395866077,82010.1309951836,62048.387,19961.7442764336,24.340583333059108,1,0,0
2025-02-24,82010.1309951836,80952.81494882844,62032.082,18920.73291757844,23.372544771344312,0,0,1
2025-02-25,80952.81494882844,81662.39710521787,62092.082,19570.315073967868,23.964904004412833,1,0,0
2025-02-26,81662.39710521787,80796.77235918427,61911.242,18885.530171684266,23.374114609093695,0,0,1
2025-02-27,80796.77235918427,79646.80261508646,61979.19,17667.61120883646,22.182448797373212,0,0,1
2025-02-28,79646.80261508646,81273.37054894866,60337.156,20936.21429894866,25.76023875660401,1,0,0
2025-03-03,81273.37054894866,81693.18400319232,60559.14,21134.04337819232,25.870020413657112,1,0,0
2025-03-04,81693.18400319232,81747.68832326324,60548.164,21199.52426076324,25.93287308251677,1,0,0
2025-03-05,81747.68832326324,81476.85069440833,59518.6,21958.249131908335,26.950291947667665,0,0,1
2025-03-06,81476.85069440833,81368.08019951229,59419.344,21948.73644951229,26.97462739159458,0,0,1
2025-03-07,81368.08019951229,80933.18792398559,59455.59,21477.59808023559,26.537442341215904,0,0,1
2025-03-10,80933.18792398559,81809.71898783464,59316.918,22492.80101908464,27.494045080914397,1,0,0
2025-03-11,81809.71898783464,82399.09484201531,59346.555,23052.540154515314,27.97669100457256,1,0,0
2025-03-12,82399.09484201531,83801.09905899991,59451.26,24349.837340249913,29.056704045261366,1,0,0
2025-03-13,83801.09905899991,83684.60506895352,59648.79,24035.81600645352,28.721908870393488,0,0,1
2025-03-14,83684.60506895352,83854.61556251743,59593.74,24260.87728126743,28.932071441171704,1,0,0
2025-03-17,83854.61556251743,84813.65829498971,60625.04,24188.619232489713,28.5197216094128,1,0,0
2025-03-18,84813.65829498971,84503.85947911303,61123.395,23380.46494786303,27.667925574028985,0,0,1
2025-03-19,84503.85947911303,84384.38476775851,61328.797,23055.587892758514,27.322102254121745,0,0,1
2025-03-20,84384.38476775851,83778.2887071584,61456.113,22322.175425908397,26.64434398264462,0,0,1
2025-03-21,83778.2887071584,83298.54514075664,61464.24,21834.306859506643,26.212110694864304,0,0,1
2025-03-24,83298.54514075664,83149.35297125857,61302.88,21846.474065008573,26.27377518206309,0,0,1
